Fwd Packet Length Mean,Fwd Packet Length Std,Bwd IAT Total,Packet Length Mean,Label,NormFwd_Packet_Length_Mean,NormPacket_Length_Mean,NormFwd_Packet_Length_Std,NormBwd_IAT_Total,Sequencial,LowPacketLengthMeanLowerDegree,LowPacketLengthMeanUpperDegree,ReasonablePacketLengthMeanLowerDegree,ReasonablePacketLengthMeanUpperDegree,HighPacketLengthMeanLowerDegree,HighPacketLengthMeanUpperDegree,LowPacketLengthStdLowerDegree,LowPacketLengthStdUpperDegree,ReasonablePacketLengthStdLowerDegree,ReasonablePacketLengthStdUpperDegree,HighPacketLengthStdLowerDegree,HighPacketLengthStdUpperDegree,LowBackwardIatTotalLowerDegree,LowBackwardIatTotalUpperDegree,ReasonableBackwardIatTotalLowerDegree,ReasonableBackwardIatTotalUpperDegree,HighBackwardIatTotalLowerDegree,HighBackwardIatTotalUpperDegree,xPonctual,xInf,xSup,LowVideoLowerDegree,LowVideoUpperDegree,AverageVideoLowerDegree,AverageVideoUpperDegree,HighVideoLowerDegree,HighVideoUpperDegree,Sequencial
14.3273001508,14.4740613848,604204298,21.507,ftp,0.0955153343387,0.14338,0.201075763,0.503592160884000,1356,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8982984501075789,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1356,
11.9935483871,12.1080204258,625429146,18.9006410256,ftp,0.0799569892473,0.126004273504,0.168206378349,0.521282645881000,1357,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8899187466879473,1.0,0.0,0.0,0.0,0.0,4.999386325074376,4.4857065252772514,5.513066124871501,0.0,1.3369824087674346E-4,0.8605048340346826,1.0,0.0,0.0,1357,
11.789346247,11.9678648528,605508265,20.984,ftp,0.0785956416467,0.139893333333,0.166259316773,0.504678991218000,1358,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8977836357388421,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1358,
11.7917675545,11.9700366216,606048740,21.0256410256,ftp,0.0786117836967,0.140170940171,0.1662894873,0.505129466288000,1359,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8975702528109475,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1359,
12.3722044728,12.4768121799,605099343,20.3312169312,ftp,0.082481363152,0.135541446208,0.173329686961,0.504338162935000,1360,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8979450807150001,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1360,
12.1674208145,12.4522370078,629229254,22.5386904762,ftp,0.0811161387633,0.150257936508,0.172988285101,0.524449959661000,1361,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8884184401605788,1.0,0.0,0.0,0.0,0.0,4.999381526325033,4.485683754169402,5.5130792984806645,0.0,1.3474372003639107E-4,0.8605036540143524,1.0,0.0,0.0,1361,
13.2086720867,13.4045470312,609680493,21.4039497307,ftp,0.0880578139113,0.142692998205,0.186217914262,0.508156459553000,1362,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8961364138959472,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1362,
13.3631840796,13.4814664639,603200346,20.5412541254,ftp,0.089087893864,0.136941694169,0.187286490193,0.502755387033000,1363,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.898694816668579,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1363,
11.8454404946,11.9432704505,604628476,19.3415384615,ftp,0.0789696032973,0.128943589743,0.165917647764,0.503945704737000,1364,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8981309819666843,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1364,
11.788863109,11.961545609,604430689,20.8678955453,ftp,0.0785924207267,0.139119303635,0.16617152892,0.503780853241000,1365,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8982090695174211,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1365,
11.7730496454,11.9483696528,603376174,20.875,ftp,0.078486997636,0.139166666667,0.165988486623,0.502901936144000,1366,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8986253986686316,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1366,
11.6485355649,11.9534244922,346645724,23.217630854,ftp,0.077656903766,0.154784205693,0.166058709186,0.288922256575000,1367,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1367,
12.1872340426,12.4553496045,606888768,22.2913165266,ftp,0.0812482269507,0.148608776844,0.173031525747,0.505829612773000,1368,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8972386044759474,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1368,
12.801061008,12.9834263803,605140964,21.1282952548,ftp,0.08534040672,0.140855301699,0.180367645015,0.504372853204000,1369,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8979286484823158,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1369,
12.5749613601,12.6950487883,609532535,18.7835897436,ftp,0.083833075734,0.125223931624,0.176361461622,0.508033139529000,1370,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8961948286441579,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1370,
13.6469622332,13.773132269,606449390,20.7135076253,ftp,0.0909797482213,0.138090050835,0.191338353919,0.505463400025000,1371,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8974120736723685,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1371,
14.3512195122,14.4801412131,605252951,21.1650485437,ftp,0.095674796748,0.141100323625,0.201160224858,0.504466192121000,1372,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8978844353111054,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1372,
11.8303964758,11.9708937416,525870292,20.7332361516,ftp,0.0788693098387,0.138221574344,0.166301394536,0.438302338414000,1373,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1373,
11.8128205128,11.9726912805,571115358,21.2254237288,ftp,0.078752136752,0.141502824859,0.166326366207,0.476013193222000,1374,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1374,
11.8597701149,11.977364017,602552373,20.8630136986,ftp,0.0790651340993,0.139086757991,0.166391280541,0.502215314537000,1375,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8989506404824736,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1375,
12.5819295559,12.6593443002,602396829,17.5193089431,ftp,0.0838795303727,0.116795392954,0.175865449688,0.502085671734000,1376,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8990120502312632,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1376,
11.7953586498,11.9324339733,602708941,20.5062761506,ftp,0.078635724332,0.136708507671,0.165767105849,0.502345810824000,1377,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8988888264517896,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1377,
11.691588785,11.983487242,258207972,23.8588957055,ftp,0.0779439252333,0.159059304703,0.166476345272,0.215211164514000,1378,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1378,
11.8441558442,11.9843335208,552288007,20.6456241033,ftp,0.0789610389613,0.137637494022,0.1664881019,0.460320973876000,1379,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1379,
11.8568281938,12.0025469917,605080275,20.6972343523,ftp,0.079045521292,0.137981562349,0.166741126084,0.504322270140000,1380,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8979526088810528,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1380,
11.7543252595,11.9398895359,342011566,22.1712328767,ftp,0.0783621683967,0.147808219178,0.165870679607,0.285059778852000,1381,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1381,
14.4202657807,14.4802736181,602689252,19.6350606395,ftp,0.0961351052047,0.130900404263,0.201162064248,0.502329400438000,1382,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8988965997925262,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1382,
17.4557438795,13.5553171341,448362457,23.8471264368,ftp,0.116371625863,0.158980842912,0.188312434429,0.373701112897000,1383,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1383,
18.7129367328,13.1075503417,966742888,23.9039325843,ftp,0.124752911552,0.159359550562,0.182091993115,0.805760802428000,1384,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.7551659356920001,1.0,0.0,0.0,0.0,0.0,4.999196779786862,4.478538900099308,5.519854659474417,0.0,1.7499351048754557E-4,0.860458224537753,1.0,0.0,0.0,1384,
23.4375715922,10.2258244577,293319827,27.173993808,ftp,0.156250477281,0.18115995872,0.142058638586,0.244476191245000,1385,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1385,
11.9631147541,12.1033652274,604765277,20.6295793758,ftp,0.0797540983607,0.137530529172,0.168141707657,0.504059725626000,1386,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8980769720718947,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1386,
12.006012024,12.1741860983,607340033,20.5344827586,ftp,0.08004008016,0.136896551724,0.169125561482,0.506205733098000,1387,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8970604422167368,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1387,
12.3008356546,12.5386007066,362572676,18.3406593407,ftp,0.0820055710307,0.122271062271,0.174188062149,0.302197051541000,1388,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1388,
13.5899053628,13.8317978569,304413638,22.1416666667,ftp,0.0905993690853,0.147611111111,0.192153344787,0.253722660151000,1389,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1389,
12.8611111111,12.9750607089,605241995,20.7023809524,ftp,0.0857407407407,0.138015873016,0.180251427893,0.504457060515000,1390,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8978887608086842,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1390,
12,12.1731530019,604944437,20.6796657382,ftp,0.08,0.137864438255,0.169111209556,0.504209051892000,1391,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8980062385774736,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1391,
13.2328990228,13.3567986757,603269624,20.6835853132,ftp,0.0882193268187,0.137890568755,0.185554587172,0.502813128856000,1392,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8986674652787369,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1392,
12.5191082803,12.6417178983,605744888,19.2734952482,ftp,0.0834607218687,0.128489968321,0.175620581153,0.504876211742000,1393,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8976902154906315,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1393,
12.0121212121,12.180319235,603727720,20.5802139037,ftp,0.0800808080807,0.137201426025,0.169210763907,0.503194942682000,1394,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.898486606098,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1394,
12.9639830508,12.9951652639,603018513,19.1540629403,ftp,0.086426553672,0.127693752935,0.180530723291,0.502603832876000,1395,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8987666054797896,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1395,
13.0680851064,13.375400088,608925449,22.7254901961,ftp,0.087120567376,0.151503267974,0.185813000693,0.507527145527000,1396,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8964345100135264,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1396,
12.9958506224,13.2952052527,603419404,22.4918032787,ftp,0.0866390041493,0.149945355191,0.184698922394,0.502937967481000,1397,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8986083311932106,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1397,
12.6403100775,12.7646245403,602755603,18.9146090535,ftp,0.08426873385,0.12609739369,0.177328018074,0.502384702665000,1398,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8988704040007894,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1398,
13.3632286996,13.5004288813,604250002,20.8194444444,ftp,0.0890881913307,0.138796296296,0.187549918849,0.503630254251000,1399,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8982804058811052,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1399,
13.4170324846,13.4888129646,602182070,19.7289719626,ftp,0.0894468832307,0.131526479751,0.187388548847,0.501906674416000,1400,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8990968384345264,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1400,
13.111627907,13.2249976688,605023237,19.6220391349,ftp,0.0874108527133,0.130813594233,0.183723588441,0.504274730111000,1401,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8979751278421579,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1401,
12.72070626,12.8136158295,603997685,17.6946808511,ftp,0.0848047084,0.117964539007,0.17800861218,0.503419953093000,1402,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8983800222191052,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1402,
13.3494252874,13.5256104027,260864113,21.0730593607,ftp,0.0889961685827,0.140487062405,0.187899744202,0.217425004750000,1403,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1403,
12.1733333333,12.4531694187,604901253,22.5307917889,ftp,0.0811555555553,0.150205278593,0.173001238289,0.504173058894000,1404,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8980232878923157,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1404,
12.2205323194,12.460503881,612880372,21.8746867168,ftp,0.0814702154627,0.145831244779,0.173103129704,0.510823494504000,1405,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8948730815507369,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1405,
12.8801996672,12.9748072803,605108264,20.7816979052,ftp,0.0858679977813,0.138544652701,0.180247907226,0.504345598410000,1406,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8979415586478947,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1406,
13.1145374449,13.4267962867,608503519,23.0115942029,ftp,0.0874302496327,0.153410628019,0.186527004151,0.507175475337000,1407,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8966010906298421,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1407,
13.0711111111,13.3895718722,611608228,22.9502923977,ftp,0.0871407407407,0.153001949318,0.186009877178,0.509763188002000,1408,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8953753319990526,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1408,
12.813229572,13.0899882752,604383462,22.3,ftp,0.08542153048,0.148666666667,0.181848018336,0.503741490484000,1409,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8982277150338948,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1409,
12.7104247104,12.9807970655,609506145,22.2091836735,ftp,0.084736164736,0.14806122449,0.180331118192,0.508011143993000,1410,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8962052475822633,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1410,
12.9330143541,13.3494205796,184843043,24.6426332288,ftp,0.086220095694,0.164284221525,0.185452089589,0.154062968034000,1411,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1411,
11.8721804511,11.9716114592,604283171,19.3236763237,ftp,0.079147869674,0.128824508825,0.166311365173,0.503657899947000,1412,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8982673105514211,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1412,
12.4915254237,12.4906540053,177616248,20.100621118,ftp,0.083276836158,0.134004140787,0.17352197961,0.148039579385000,1413,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1413,
12.9389671362,13.0580221754,603961240,20.0893970894,ftp,0.086259780908,0.133929313929,0.181403940635,0.503389576917000,1414,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8983944109340526,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1414,
13,13.1192268871,604216553,20.0567164179,ftp,0.0866666666667,0.133711442786,0.182254205379,0.503602375181000,1415,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8982936117563685,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1415,
12.1386138614,12.3562165251,605041832,21.0806100218,ftp,0.0809240924093,0.140537400145,0.171654354609,0.504290228670000,1416,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8979677864194737,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1416,
13.1737451737,13.4468781811,606839959,22.5597964377,ftp,0.0878249678247,0.150398642918,0.186805984744,0.505788931451000,1417,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8972578745758422,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1417,
13.9333333333,14.0557968266,603672475,20.8269824923,ftp,0.0928888888887,0.138846549949,0.195265171008,0.503148897083000,1418,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8985084171712105,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1418,
12.3245823389,12.4759919495,605884610,20.5655608215,ftp,0.0821638822593,0.13710373881,0.173318292201,0.504992667226000,1419,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.8976350523666317,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1419,
14.2961290323,13.9895994932,1627646885,20.2481907195,ftp,0.095307526882,0.13498793813,0.194345548038,1.356611024920000,1420,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.4942368829326315,0.9967751097951221,0.0,0.0,0.0,0.0,4.999436940480922,4.392744788434583,5.606129092527261,0.0,1.226709191891507E-4,0.8605172804461283,1.0,0.0,0.0,1420,
11.6264150943,11.9068377182,267047468,22.5845771144,ftp,0.077509433962,0.150563847429,0.165411518955,0.222578707093000,1421,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,4.999399977790171,4.485771310387842,5.513028645192499,0.0,1.307237929910721E-4,0.8605081912598781,1.0,0.0,0.0,1421,
